archive_module	qualified_name	kind	archive_line	name_match_count	unique_name_match_hint	live_owner	disposition
preamble/categories/algebras/framed_free_algebras.sage	FramedSymmetricAlgebras.super_categories	method	1823	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	FramedSymmetricAlgebras.ParentMethods	class	1829	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	FreeAlgebraOn	function	1840	1	src/dzack_research/preamble/categories/algebras/free_algebras.py		unreviewed
preamble/categories/algebras/framed_free_algebras.sage	polynomial_ring	function	1860	1	src/dzack_research/preamble/categories/algebras/framed_free_algebras.py		unreviewed
preamble/categories/algebras/framed_free_algebras.sage	FramedTensorAlgebras	class	1910	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	FramedTensorAlgebras.super_categories	method	1928	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	FramedTensorAlgebras.ParentMethods	class	1934	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	TensorAlgebraOn	function	1945	1	src/dzack_research/preamble/categories/algebras/free_algebras.py		unreviewed
preamble/categories/algebras/framed_free_algebras.sage	FramedAlternatingAlgebras	class	1955	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	FramedAlternatingAlgebras.super_categories	method	1969	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	FramedAlternatingAlgebras.ParentMethods	class	1975	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	AlternatingAlgebraOn	function	1986	2			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	FramedDividedPowerAlgebras	class	1996	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	FramedDividedPowerAlgebras.super_categories	method	2011	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	FramedDividedPowerAlgebras.ParentMethods	class	2017	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	FramedDividedPowerAlgebras.ParentMethods.divided_power	method	2021	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	FramedDividedPowerAlgebras.ParentMethods.divided_square	method	2065	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	FramedDividedPowerAlgebras.MorphismMethods	class	2085	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	DividedPowerAlgebraOn	function	2099	2			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	tensor_to_symmetric	function	2109	1	src/dzack_research/preamble/categories/algebras/comparison_maps.py		unreviewed
preamble/categories/algebras/framed_free_algebras.sage	tensor_to_alternating	function	2124	1	src/dzack_research/preamble/categories/algebras/comparison_maps.py		unreviewed
preamble/categories/algebras/framed_free_algebras.sage	symmetric_to_divided	function	2141	1	src/dzack_research/preamble/categories/algebras/comparison_maps.py		unreviewed
preamble/categories/algebras/framed_free_algebras.sage	divided_to_symmetric	function	2158	1	src/dzack_research/preamble/categories/algebras/comparison_maps.py		unreviewed
preamble/categories/algebras/framed_free_algebras.sage	tensor_extension	function	2189	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	symmetric_extension	function	2204	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	alternating_extension	function	2224	1	src/dzack_research/preamble/categories/algebras/power_algebras.py		unreviewed
preamble/categories/algebras/framed_free_algebras.sage	restrict_free_algebra_morphism	function	2255	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	divided_power_induced_morphism	function	2271	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	divided_power_extension	function	2317	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebras	class	2352	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebras.super_categories	method	2359	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebras.ParentMethods	class	2364	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebras.ParentMethods.module	method	2393	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebras.ParentMethods.presentation_algebra	method	2396	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebras.ParentMethods.algebra_generating_set	method	2399	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebras.ParentMethods.algebra_generator	method	2402	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebras.ParentMethods.algebra_generators	method	2407	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebras.ParentMethods.zero	method	2413	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebras.ParentMethods.one	method	2416	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebras.ParentMethods.graded_piece	method	2440	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebras.ParentMethods.divided_power	method	2464	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebras.ElementMethods	class	2488	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebras.ElementMethods.homogeneous_components	method	2518	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebras.ElementMethods.degree	method	2524	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebraElement	class	2528	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	PresentedFreeAlgebraElement.representative	method	2555	0			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	TensorAlgebraOf	function	2577	1	src/dzack_research/preamble/categories/algebras/framed_free_algebras.py		unreviewed
preamble/categories/algebras/framed_free_algebras.sage	SymmetricAlgebraOf	function	2582	1	src/dzack_research/preamble/categories/algebras/framed_free_algebras.py		unreviewed
preamble/categories/algebras/framed_free_algebras.sage	AlternatingAlgebraOf	function	2587	2			unreviewed
preamble/categories/algebras/framed_free_algebras.sage	DividedPowerAlgebraOf	function	2592	2			unreviewed
preamble/categories/algebras/free_algebras.sage	<module>	module	1	0			unreviewed
preamble/categories/algebras/free_algebras.sage	GradedFreeAlgebraParent	class	24	0			unreviewed
preamble/categories/algebras/free_algebras.sage	GradedFreeAlgebraParent.base_ring	method	32	0			unreviewed
preamble/categories/algebras/free_algebras.sage	GradedFreeAlgebraParent.algebra_generating_set	method	33	0			unreviewed
preamble/categories/algebras/free_algebras.sage	GradedFreeAlgebraParent.monomial_system	method	34	0			unreviewed
preamble/categories/algebras/free_algebras.sage	GradedFreeAlgebraParent.module_generator	method	35	0			unreviewed
preamble/categories/algebras/free_algebras.sage	GradedFreeAlgebraParent.degree_on_module_generator	method	36	0			unreviewed
preamble/categories/algebras/free_algebras.sage	GradedFreeAlgebraParent.graded_piece_monomials	method	39	0			unreviewed
preamble/categories/algebras/free_algebras.sage	DividedPowerAlgebraParent	class	43	0			unreviewed
preamble/categories/algebras/free_algebras.sage	DividedPowerAlgebraParent.divided_power	method	46	0			unreviewed
preamble/categories/algebras/free_algebras.sage	FreeAlgebraCategory	class	50	0			unreviewed
preamble/categories/algebras/free_algebras.sage	FreeAlgebraCategory.base_ring	method	53	0			unreviewed
preamble/categories/algebras/free_algebras.sage	FreeAlgebras	class	56	1	src/dzack_research/preamble/categories/algebras/free_algebras.py		unreviewed
preamble/categories/algebras/free_algebras.sage	FreeAlgebras.super_categories	method	63	0			unreviewed
preamble/categories/algebras/free_algebras.sage	FreeAlgebras.SubcategoryMethods	class	74	0			unreviewed
preamble/categories/algebras/free_algebras.sage	FreeAlgebras.SubcategoryMethods.on	method	75	0			unreviewed
preamble/categories/algebras/free_algebras.sage	FreeAlgebras.ParentMethods	class	88	0			unreviewed
preamble/categories/algebras/free_algebras.sage	FreeAlgebras.ParentMethods.is_free	method	89	0			unreviewed
preamble/categories/algebras/free_algebras.sage	GradedFreeAlgebras	class	94	1	src/dzack_research/preamble/categories/algebras/free_algebras.py		unreviewed
preamble/categories/algebras/free_algebras.sage	GradedFreeAlgebras.super_categories	method	101	0			unreviewed
preamble/categories/algebras/free_algebras.sage	GradedFreeAlgebras.ParentMethods	class	108	0			unreviewed
preamble/categories/algebras/free_algebras.sage	GradedFreeAlgebras.ParentMethods.graded_piece	method	120	0			unreviewed
preamble/categories/algebras/free_algebras.sage	GradedFreeAlgebras.ParentMethods.degree_on_module_generator	method	154	0			unreviewed
preamble/categories/algebras/free_algebras.sage	GradedFreeAlgebras.ParentMethods.graded_piece_monomials	method	168	0			unreviewed
preamble/categories/algebras/free_algebras.sage	GradedFreeAlgebras.ParentMethods.ideal_generators_in_degree	method	200	0			unreviewed
preamble/categories/algebras/free_algebras.sage	TensorAlgebras	class	232	1	src/dzack_research/preamble/categories/algebras/free_algebras.py		unreviewed
preamble/categories/algebras/free_algebras.sage	TensorAlgebras.super_categories	method	239	0			unreviewed
preamble/categories/algebras/free_algebras.sage	TensorAlgebras.ParentMethods	class	242	0			unreviewed
preamble/categories/algebras/free_algebras.sage	TensorAlgebras.ParentMethods.ring_center	method	243	0			unreviewed
preamble/categories/algebras/free_algebras.sage	TensorAlgebras.ParentMethods.center_embedding	method	256	0			unreviewed
preamble/categories/algebras/free_algebras.sage	SymmetricAlgebras	class	273	1	src/dzack_research/preamble/categories/algebras/free_algebras.py		unreviewed
preamble/categories/algebras/free_algebras.sage	SymmetricAlgebras.super_categories	method	284	0			unreviewed
preamble/categories/algebras/free_algebras.sage	AlternatingAlgebras	class	293	1	src/dzack_research/preamble/categories/algebras/free_algebras.py		unreviewed
preamble/categories/algebras/free_algebras.sage	AlternatingAlgebras.super_categories	method	300	0			unreviewed
preamble/categories/algebras/free_algebras.sage	DividedPowerAlgebras	class	304	1	src/dzack_research/preamble/categories/algebras/free_algebras.py		unreviewed
preamble/categories/algebras/free_algebras.sage	DividedPowerAlgebras.super_categories	method	316	0			unreviewed
preamble/categories/algebras/free_algebras.sage	DividedPowerAlgebras.ParentMethods	class	324	0			unreviewed
preamble/categories/algebras/free_algebras.sage	DividedPowerAlgebras.ParentMethods.ideal_generators_in_degree	method	325	0			unreviewed
preamble/categories/algebras/graded_algebras.sage	<module>	module	1	0		src/dzack_research/preamble/categories/algebras/graded_algebras.py	reconciled-live-owner
preamble/categories/algebras/graded_algebras.sage	GradedAlgebras	class	11	1	src/dzack_research/preamble/categories/algebras/graded_algebras.py	src/dzack_research/preamble/categories/algebras/graded_algebras.py	reconciled-live-owner
preamble/categories/algebras/graded_algebras.sage	GradedAlgebras.super_categories	method	24	0		src/dzack_research/preamble/categories/algebras/graded_algebras.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	<module>	module	1	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	PresentingAlgebraParent	class	58	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	PresentingAlgebraParent.number_of_algebra_generators	method	66	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	EngineNumberField	class	70	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	EngineNumberField.pari_nf	method	79	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	EngineNumberField.pari_bnf	method	80	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldParent	class	82	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldParent.base_ring	method	90	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldParent.zero	method	91	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldParent.one	method	92	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldParent.relations	method	93	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldParent.algebra_generating_set	method	94	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldParent.algebra_generator	method	95	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldParent.presentation_ring	method	96	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldParent.defining_polynomial	method	97	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldParent.degree	method	98	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldParent.discriminant	method	99	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldParent.primitive_element	method	100	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldParent.embedding_images	method	101	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldParent.underlying_algebra	method	102	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldElement	class	106	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldElement.lift	method	109	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldElement.parent	method	110	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldElement.matrix	method	112	2		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldElement.minimal_polynomial	method	113	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	NumberFieldElement.roots	method	114	1	src/dzack_research/preamble/categories/definite_lattices.py	src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields	class	116	2		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.super_categories	method	123	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods	class	131	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods.defining_polynomial	method	132	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods.degree	method	141	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods.primitive_element	method	150	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods.algebra_generators	method	161	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods.is_field	method	171	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods.discriminant	method	225	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods.signature	method	237	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods.underlying_algebra	method	257	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods.base_change_functor	method	299	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods.integral_basis	method	315	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods.class_number	method	333	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods.ramified_primes	method	340	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods.is_galois	method	344	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods.galois_group	method	357	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ParentMethods.embedding_images	method	379	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ElementMethods	class	396	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ElementMethods.matrix	method	416	2		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ElementMethods.norm	method	433	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ElementMethods.trace	method	437	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ElementMethods.characteristic_polynomial	method	441	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ElementMethods.minimal_polynomial	method	452	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ElementMethods.is_integral	method	458	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ElementMethods.inverse	method	470	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	OwnedNumberFields.ElementMethods.conjugates	method	484	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/algebras/number_fields.sage	own_number_field	function	501	0		src/dzack_research/preamble/categories/rings/number_fields.py	reconciled-live-owner
preamble/categories/divisors/cartier_divisor_groups.sage	<module>	module	1	0		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/cartier_divisor_groups.sage	CartierDivisorGroup	function	13	2		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/cartier_divisor_groups.sage	CartierDivisorGroups	class	21	2		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/cartier_divisor_groups.sage	CartierDivisorGroups.super_categories	method	28	0		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/class_groups.sage	<module>	module	1	0		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/class_groups.sage	ClassGroup	function	13	2		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/class_groups.sage	ClassGroups	class	21	2		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/class_groups.sage	ClassGroups.super_categories	method	28	0		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/divisor_groups.sage	<module>	module	1	0		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/divisor_groups.sage	DivisorGroup	function	19	2		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/divisor_groups.sage	DivisorGroups	class	27	2		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/divisor_groups.sage	DivisorGroups.super_categories	method	34	0		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/divisor_groups.sage	FormalDivisorGroups	class	38	2		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/divisor_groups.sage	FormalDivisorGroups.super_categories	method	45	0		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/divisor_groups.sage	FormalDivisorGroups.ElementMethods	class	48	0		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/divisor_groups.sage	FormalDivisorGroups.ElementMethods.terms	method	49	0		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/divisor_groups.sage	FormalDivisorGroups.ElementMethods.components	method	56	0		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/divisor_groups.sage	FormalDivisor	function	75	2		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/picard_groups.sage	<module>	module	1	0		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/picard_groups.sage	PicardGroup	function	13	2		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/picard_groups.sage	PicardGroups	class	21	2		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/picard_groups.sage	PicardGroups.super_categories	method	28	0		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/weil_divisor_groups.sage	<module>	module	1	0		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/weil_divisor_groups.sage	WeilDivisorGroup	function	14	2		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/weil_divisor_groups.sage	WeilDivisorGroups	class	22	2		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/divisors/weil_divisor_groups.sage	WeilDivisorGroups.super_categories	method	29	0		src/dzack_research/preamble/categories/divisors/divisor_groups.py	reconciled-live-owner
preamble/categories/forms/forms.sage	<module>	module	1	0		src/dzack_research/preamble/categories/forms/forms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	Pairing	binding	30	0		src/dzack_research/preamble/categories/forms/forms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	QuadraticValueMap	binding	31	0		src/dzack_research/preamble/categories/forms/forms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	FormDatum	binding	35	0		src/dzack_research/preamble/categories/forms/forms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	QuadraticFormDatum	binding	36	0		src/dzack_research/preamble/categories/forms/forms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	QuadraticMapMorphism	class	101	1	src/dzack_research/preamble/categories/forms/forms.py	src/dzack_research/preamble/categories/modules/powers.py	reconciled-live-owner
preamble/categories/forms/forms.sage	QuadraticMap	function	121	1	src/dzack_research/preamble/categories/forms/forms.py	src/dzack_research/preamble/categories/forms/forms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	classifying_morphism	function	140	1	src/dzack_research/preamble/categories/forms/forms.py	src/dzack_research/preamble/categories/forms/forms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	quadratic_map_from_morphism	function	175	1	src/dzack_research/preamble/categories/forms/forms.py	src/dzack_research/preamble/categories/forms/forms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	BilinearFormHomset	class	199	0		src/dzack_research/preamble/categories/modules/module_morphisms/module_morphisms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	BilinearFormHomset.module	method	228	0		src/dzack_research/preamble/categories/modules/module_morphisms/module_morphisms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	QuadraticFormHomset	class	247	0		src/dzack_research/preamble/categories/modules/powers.py	reconciled-live-owner
preamble/categories/forms/forms.sage	QuadraticFormHomset.module	method	269	0		src/dzack_research/preamble/categories/modules/powers.py	reconciled-live-owner
preamble/categories/forms/forms.sage	BilinearForms	function	290	1	src/dzack_research/preamble/categories/forms/forms.py	src/dzack_research/preamble/categories/forms/forms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	QuadraticForms	function	296	1	src/dzack_research/preamble/categories/forms/forms.py	src/dzack_research/preamble/categories/forms/forms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	BilinearFormMorphism	class	338	0		src/dzack_research/preamble/categories/modules/module_morphisms/module_morphisms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	BilinearFormMorphism.parent	method	344	0		src/dzack_research/preamble/categories/modules/module_morphisms/module_morphisms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	BilinearFormMorphism.module	method	379	0		src/dzack_research/preamble/categories/modules/module_morphisms/module_morphisms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	BilinearFormMorphism.gram_matrix	method	383	0		src/dzack_research/preamble/categories/modules/module_morphisms/module_morphisms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	BilinearFormMorphism.subdivide_gram_matrix	method	396	0		src/dzack_research/preamble/categories/modules/module_morphisms/module_morphisms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	BilinearFormMorphism.norm	method	445	0		src/dzack_research/preamble/categories/modules/module_morphisms/module_morphisms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	BilinearFormMorphism.polar_form	method	448	0		src/dzack_research/preamble/categories/modules/module_morphisms/module_morphisms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	BilinearFormMorphism.pullback	method	468	0		src/dzack_research/preamble/categories/modules/module_morphisms/module_morphisms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	BilinearFormMorphism.descends_along	method	484	0		src/dzack_research/preamble/categories/modules/module_morphisms/module_morphisms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	BilinearFormMorphism.values_matrix	method	520	0		src/dzack_research/preamble/categories/modules/module_morphisms/module_morphisms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	BilinearFormMorphism.image	method	530	0		src/dzack_research/preamble/categories/modules/module_morphisms/module_morphisms.py	reconciled-live-owner
preamble/categories/forms/forms.sage	QuadraticFormMorphism	class	590	1	src/dzack_research/preamble/categories/forms/forms.py	src/dzack_research/preamble/categories/modules/powers.py	reconciled-live-owner
preamble/categories/forms/forms.sage	QuadraticFormMorphism.parent	method	593	0		src/dzack_research/preamble/categories/modules/powers.py	reconciled-live-owner
preamble/categories/forms/forms.sage	QuadraticFormMorphism.module	method	623	0		src/dzack_research/preamble/categories/modules/powers.py	reconciled-live-owner
preamble/categories/forms/forms.sage	QuadraticFormMorphism.lift_form	method	655	0		src/dzack_research/preamble/categories/modules/powers.py	reconciled-live-owner
preamble/categories/forms/forms.sage	QuadraticFormMorphism.polar_form	method	673	0		src/dzack_research/preamble/categories/modules/powers.py	reconciled-live-owner
preamble/categories/forms/forms.sage	QuadraticFormMorphism.b	method	683	0		src/dzack_research/preamble/categories/modules/powers.py	reconciled-live-owner
